"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Adair",2021-06-07,"Adair",12712,993,834,32,22,10,3812,873,7,2021-06-07
"Adams",2021-06-07,"Adams",6086,353,337,4,4,0,1682,344,3,2021-06-07
"Allamakee",2021-06-07,"Allamakee",22586,1580,1462,51,41,10,6538,1525,12,2021-06-07
"Appanoose",2021-06-07,"Appanoose",19051,1468,1230,49,44,5,6400,1290,11,2021-06-07
"Audubon",2021-06-07,"Audubon",13352,541,496,10,9,1,2858,522,16,2021-06-07
"Benton",2021-06-07,"Benton",39610,2743,2506,55,44,11,13583,2583,22,2021-06-07
"Black Hawk",2021-06-07,"Black Hawk",225362,17470,15489,310,287,23,74186,15976,177,2021-06-07
"Boone",2021-06-07,"Boone",46330,2870,2610,34,31,3,14701,2681,37,2021-06-07
"Bremer",2021-06-07,"Bremer",41765,3009,2777,60,51,9,12961,2874,37,2021-06-07
"Buchanan",2021-06-07,"Buchanan",33211,2031,1874,33,27,6,10031,1923,16,2021-06-07
"Buena Vista",2021-06-07,"Buena Vista",46718,4913,4203,40,36,4,15400,4260,17,2021-06-07
"Butler",2021-06-07,"Butler",30828,1753,1609,35,31,4,7439,1659,15,2021-06-07
"Calhoun",2021-06-07,"Calhoun",19516,1442,1363,13,12,1,5591,1388,12,2021-06-07
"Carroll",2021-06-07,"Carroll",38598,3081,2807,52,43,9,11910,2868,9,2021-06-07
"Cass",2021-06-07,"Cass",21684,1476,1333,54,48,6,6701,1391,4,2021-06-07
"Cedar",2021-06-07,"Cedar",33129,2003,1871,23,21,2,9704,1913,19,2021-06-07
"Cerro Gordo",2021-06-07,"Cerro Gordo",81961,5953,5289,90,75,15,26659,5510,131,2021-06-07
"Cherokee",2021-06-07,"Cherokee",21998,1693,1545,38,30,8,6277,1594,11,2021-06-07
"Chickasaw",2021-06-07,"Chickasaw",18572,1313,1228,16,14,2,5782,1244,0,2021-06-07
"Clarke",2021-06-07,"Clarke",14204,1067,976,24,22,2,5173,1008,8,2021-06-07
"Clay",2021-06-07,"Clay",32425,2272,2125,27,22,5,8900,2163,11,2021-06-07
"Clayton",2021-06-07,"Clayton",26833,1796,1646,57,48,9,7594,1708,5,2021-06-07
"Clinton",2021-06-07,"Clinton",68253,6085,5453,93,79,14,24701,5608,62,2021-06-07
"Crawford",2021-06-07,"Crawford",29525,2924,2622,40,35,5,9223,2677,15,2021-06-07
"Dallas",2021-06-07,"Dallas",134975,12618,11064,99,85,14,57544,11270,107,2021-06-07
"Davis",2021-06-07,"Davis",11890,923,802,25,23,2,3739,851,24,2021-06-07
"Decatur",2021-06-07,"Decatur",10904,629,603,9,9,0,3749,613,1,2021-06-07
"Delaware",2021-06-07,"Delaware",30925,2156,2045,41,37,4,8541,2108,22,2021-06-07
"Des Moines",2021-06-07,"Des Moines",60274,5033,4481,68,56,12,22554,4663,114,2021-06-07
"Dickinson",2021-06-07,"Dickinson",28892,2684,2438,44,38,6,11019,2493,11,2021-06-07
"Dubuque",2021-06-07,"Dubuque",203605,14778,13140,209,193,16,60268,13474,125,2021-06-07
"Emmet",2021-06-07,"Emmet",17983,1436,1296,40,38,2,5471,1355,19,2021-06-07
"Fayette",2021-06-07,"Fayette",38124,1944,1813,42,37,5,9815,1860,5,2021-06-07
"Floyd",2021-06-07,"Floyd",27134,1804,1561,42,32,10,8205,1625,22,2021-06-07
"Franklin",2021-06-07,"Franklin",21247,1340,1156,22,20,2,5769,1232,54,2021-06-07
"Fremont",2021-06-07,"Fremont",7979,661,617,9,7,2,2827,626,0,2021-06-07
"Greene",2021-06-07,"Greene",15620,829,765,11,10,1,4362,780,4,2021-06-07
"Grundy",2021-06-07,"Grundy",20124,1447,1332,33,27,6,6070,1367,2,2021-06-07
"Guthrie",2021-06-07,"Guthrie",19743,1312,1186,32,26,6,6099,1228,10,2021-06-07
"Hamilton",2021-06-07,"Hamilton",24370,2002,1748,51,46,5,7995,1811,12,2021-06-07
"Hancock",2021-06-07,"Hancock",22901,1599,1437,34,27,7,6477,1499,28,2021-06-07
"Hardin",2021-06-07,"Hardin",37342,2004,1809,44,34,10,9020,1871,18,2021-06-07
"Harrison",2021-06-07,"Harrison",22290,1933,1720,73,69,4,6764,1799,6,2021-06-07
"Henry",2021-06-07,"Henry",38377,3090,2876,37,36,1,11618,2942,29,2021-06-07
"Howard",2021-06-07,"Howard",17644,1094,1023,22,18,4,4845,1048,3,2021-06-07
"Humboldt",2021-06-07,"Humboldt",16068,1244,1162,26,23,3,4942,1194,6,2021-06-07
"Ida",2021-06-07,"Ida",13124,1027,865,35,32,3,3527,916,16,2021-06-07
"Iowa",2021-06-07,"Iowa",31180,1558,1464,24,22,2,8621,1496,8,2021-06-07
"Jackson",2021-06-07,"Jackson",27369,2384,2173,42,39,3,9757,2250,35,2021-06-07
"Jasper",2021-06-07,"Jasper",54888,4553,4110,72,67,5,19443,4205,23,2021-06-07
"Jefferson",2021-06-07,"Jefferson",22037,1453,1298,35,29,6,8297,1333,0,2021-06-07
"Johnson",2021-06-07,"Johnson",223435,15466,14361,85,77,8,85784,14592,146,2021-06-07
"Jones",2021-06-07,"Jones",28204,3135,2921,57,51,6,10665,3008,30,2021-06-07
"Keokuk",2021-06-07,"Keokuk",16458,1034,928,31,31,0,4508,964,5,2021-06-07
"Kossuth",2021-06-07,"Kossuth",27594,2283,2098,65,56,9,8347,2160,-3,2021-06-07
"Lee",2021-06-07,"Lee",57323,4052,3705,56,43,13,16885,3804,43,2021-06-07
"Linn",2021-06-07,"Linn",309980,22535,20477,338,302,36,125226,21124,309,2021-06-07
"Louisa",2021-06-07,"Louisa",18298,1360,1233,49,42,7,5726,1292,10,2021-06-07
"Lucas",2021-06-07,"Lucas",10020,807,752,23,18,5,4097,779,4,2021-06-07
"Lyon",2021-06-07,"Lyon",17366,1599,1537,41,37,4,4999,1588,10,2021-06-07
"Madison",2021-06-07,"Madison",22231,1788,1598,19,15,4,8334,1645,28,2021-06-07
"Mahaska",2021-06-07,"Mahaska",33102,2429,2241,51,46,5,11118,2319,27,2021-06-07
"Marion",2021-06-07,"Marion",44857,3859,3559,76,65,11,17087,3655,20,2021-06-07
"Marshall",2021-06-07,"Marshall",86279,5235,4750,76,68,8,22736,4862,36,2021-06-07
"Mills",2021-06-07,"Mills",22175,1796,1596,24,21,3,7952,1629,9,2021-06-07
"Mitchell",2021-06-07,"Mitchell",18909,1376,1229,42,39,3,5711,1265,-6,2021-06-07
"Monona",2021-06-07,"Monona",18819,887,801,31,29,2,3961,828,-4,2021-06-07
"Monroe",2021-06-07,"Monroe",10258,1005,923,29,22,7,3734,960,8,2021-06-07
"Montgomery",2021-06-07,"Montgomery",14969,1118,997,38,36,2,4487,1036,1,2021-06-07
"Muscatine",2021-06-07,"Muscatine",59532,5210,4693,105,96,9,22931,4871,73,2021-06-07
"O'Brien",2021-06-07,"O'Brien",27423,2152,1935,61,56,5,6971,1999,3,2021-06-07
"Osceola",2021-06-07,"Osceola",9663,816,769,16,13,3,2681,790,5,2021-06-07
"Page",2021-06-07,"Page",22628,2006,1907,22,20,2,6638,1939,10,2021-06-07
"Palo Alto",2021-06-07,"Palo Alto",19812,1193,1100,23,22,1,4719,1135,12,2021-06-07
"Pending Investigation",2021-06-07,"Pending Investigation",8164,984,939,0,0,0,4346,957,18,2021-06-07
"Plymouth",2021-06-07,"Plymouth",40229,4332,3927,81,73,8,13868,4026,18,2021-06-07
"Pocahontas",2021-06-07,"Pocahontas",14260,904,837,22,22,0,3607,858,-1,2021-06-07
"Polk",2021-06-07,"Polk",737159,65470,56890,636,558,78,294149,58096,570,2021-06-07
"Pottawattamie",2021-06-07,"Pottawattamie",125940,12329,10936,173,150,23,50012,11199,90,2021-06-07
"Poweshiek",2021-06-07,"Poweshiek",47701,1646,1522,35,32,3,9360,1567,10,2021-06-07
"Ringgold",2021-06-07,"Ringgold",10519,579,539,24,18,6,2513,559,-4,2021-06-07
"Sac",2021-06-07,"Sac",21702,1394,1285,20,19,1,5635,1307,2,2021-06-07
"Scott",2021-06-07,"Scott",228059,21701,19731,244,220,24,93310,20269,294,2021-06-07
"Shelby",2021-06-07,"Shelby",18133,1372,1271,37,33,4,5789,1310,2,2021-06-07
"Sioux",2021-06-07,"Sioux",48051,5342,5067,74,71,3,16928,5164,23,2021-06-07
"Story",2021-06-07,"Story",169170,11459,10539,48,42,6,58873,10700,113,2021-06-07
"Tama",2021-06-07,"Tama",34198,2238,2019,71,67,4,8887,2111,21,2021-06-07
"Taylor",2021-06-07,"Taylor",9327,687,648,12,10,2,2664,664,4,2021-06-07
"Union",2021-06-07,"Union",18223,1381,1251,35,27,8,6917,1295,9,2021-06-07
"Van Buren",2021-06-07,"Van Buren",8993,587,542,18,15,3,2919,564,4,2021-06-07
"Wapello",2021-06-07,"Wapello",49923,4704,4173,122,118,4,19620,4329,34,2021-06-07
"Warren",2021-06-07,"Warren",82468,6326,5675,90,80,10,29829,5821,56,2021-06-07
"Washington",2021-06-07,"Washington",44030,2738,2496,51,47,4,12587,2565,18,2021-06-07
"Wayne",2021-06-07,"Wayne",7672,583,513,23,18,5,2658,543,7,2021-06-07
"Webster",2021-06-07,"Webster",72019,5425,5025,94,79,15,22164,5138,19,2021-06-07
"Winnebago",2021-06-07,"Winnebago",18819,1554,1389,31,26,5,6706,1442,22,2021-06-07
"Winneshiek",2021-06-07,"Winneshiek",41912,2053,1935,35,30,5,10886,1974,4,2021-06-07
"Woodbury",2021-06-07,"Woodbury",154004,16519,14905,229,210,19,63194,15214,80,2021-06-07
"Worth",2021-06-07,"Worth",14095,800,738,8,7,1,4093,757,11,2021-06-07
"Wright",2021-06-07,"Wright",21652,1930,1805,40,33,7,8212,1857,12,2021-06-07
"Total",2021-06-07,"Totals",5087075,402542,362376,6072,5366,706,1770167,372021,3573,2021-06-07
